contract_id,renewal_contract_id,buyer_key,category_label,start_date,age_months,declared_duration_months,dur_was_imputed,event,observed_duration_months,p_renewal_12m,p_renewal_24m,risk_tier,model_used,event_definition_note
BOAMP:15-54977,,NAME:conseil general de la sarthe,Digital Workplace & Collaboration,2015-04-13,116.62,48.0,1,0,116.62,0.0096,0.0525,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-55213,,SIREN:451324974,Telecom & Networks,2015-04-13,116.62,12.0,0,0,116.62,0.0754,0.2371,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-56123,BOAMP:18-146639,SIREN:247200132,Unknown,2015-04-14,116.59,48.0,1,1,47.37,0.0099,0.0536,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-56649,BOAMP:15-141361,SIREN:234400034,IT Services & Consulting,2015-04-14,116.59,12.0,0,1,7.79,0.1075,0.3018,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-55527,BOAMP:18-52482,NAME:cdc du pays de saint gilles cx de vie,Software & Applications,2015-04-14,116.59,48.0,1,1,42.18,0.0176,0.0831,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-56918,,NAME:vallet,Telecom & Networks,2015-04-15,116.56,12.0,0,0,116.56,0.0769,0.2404,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-56776,BOAMP:19-10579,SIREN:532458809,Telecom & Networks,2015-04-15,116.56,48.0,1,1,45.24,0.0117,0.0611,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-58339,BOAMP:19-103125,NAME:cnieg,IT Services & Consulting,2015-07-22,113.34,48.0,0,1,47.4,0.0262,0.1116,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-58989,BOAMP:18-148384,NAME:ccir pays de la loire,Software & Applications,2015-04-17,116.49,48.0,1,1,44.32,0.0176,0.0831,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-59370,BOAMP:19-59985,SIREN:264400136,IT Services & Consulting,2015-04-20,116.39,48.0,0,1,47.9,0.0269,0.1136,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-59556,,NAME:conseil general de loire atlantique,Cybersecurity,2015-08-24,112.25,48.0,0,0,112.25,0.0178,0.0839,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-64142,BOAMP:19-59985,SIREN:264400136,Software & Applications,2015-04-24,116.26,48.0,1,1,47.77,0.0181,0.0847,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-50024,,SIREN:258500222,Cybersecurity,2015-06-25,114.22,6.0,0,0,114.22,0.1012,0.2899,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-63153,BOAMP:19-75795,SIREN:258500222,Unknown,2015-04-27,116.16,48.0,1,1,48.59,0.0099,0.0536,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-64904,BOAMP:20-137315,SIREN:288500010,Software & Applications,2015-04-28,116.13,68.0,0,1,71.48,0.0096,0.0525,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-65940,,NAME:pole sante sarthe et loire,IT Maintenance & Support,2015-04-29,116.1,48.0,1,0,116.1,0.0099,0.0536,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-65742,BOAMP:19-80774,NAME:ville du mans,Telecom & Networks,2015-07-10,113.73,48.0,1,1,46.42,0.0117,0.0611,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-68078,BOAMP:19-71182,NAME:dir ouest,Telecom & Networks,2015-05-04,115.93,48.0,0,1,52.99,0.0164,0.0786,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-67480,,NAME:syndicat departemental d energie,Software & Applications,2015-05-04,115.93,48.0,1,0,115.93,0.0181,0.0847,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-70236,,SIREN:288500010,IT Services & Consulting,2015-05-06,115.87,42.0,0,0,115.87,0.035,0.1376,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-71156,,SIREN:194909701,Software & Applications,2015-10-06,110.84,48.0,0,0,110.84,0.0248,0.1069,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-72457,BOAMP:15-141361,SIREN:234400034,IT Services & Consulting,2015-05-12,115.67,12.0,0,1,6.87,0.1075,0.3018,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-78724,,NAME:e collectivites vendee,IT Services & Consulting,2015-05-22,115.34,48.0,1,0,115.34,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-78916,,SIREN:264400136,IT Services & Consulting,2015-05-22,115.34,48.0,1,0,115.34,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-78924,BOAMP:16-61484,SIREN:234400034,Telecom & Networks,2015-05-26,115.21,12.0,0,1,14.09,0.0754,0.2371,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-81386,BOAMP:19-87510,NAME:gpm de nantes st nazaire,Software & Applications,2015-05-28,115.14,48.0,1,1,48.29,0.0117,0.0609,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-81231,,NAME:saem vendee,IT Services & Consulting,2015-09-28,111.1,48.0,1,0,111.1,0.0187,0.087,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-82510,,NAME:cg49,Data & AI,2015-06-01,115.01,48.0,1,0,115.01,0.0096,0.0525,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-82236,,SIREN:214401432,Unknown,2015-06-01,115.01,48.0,0,0,115.01,0.0139,0.0694,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-83632,BOAMP:19-103545,SIREN:264400136,IT Services & Consulting,2015-06-03,114.95,48.0,1,1,49.08,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-85320,BOAMP:19-51014,SIREN:110006012,Software & Applications,2015-06-04,114.91,48.0,1,1,45.8,0.0181,0.0847,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-84881,BOAMP:19-151382,NAME:nantes metropole,Software & Applications,2015-10-14,110.58,48.0,0,1,47.83,0.0248,0.1069,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-86218,BOAMP:19-103545,SIREN:264400136,Cybersecurity,2015-06-05,114.88,48.0,0,1,49.01,0.0183,0.0855,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-87511,,SIREN:265300087,Telecom & Networks,2015-06-09,114.75,48.0,1,0,114.75,0.0114,0.0599,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-69493,BOAMP:16-1046,NAME:ademe,Data & AI,2015-06-10,114.72,11.0,0,1,7.29,0.0691,0.2231,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-89415,BOAMP:19-46630,NAME:le mans,Software & Applications,2015-06-11,114.68,48.0,1,1,45.43,0.0181,0.0847,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-89263,BOAMP:19-75795,SIREN:258500222,Data & AI,2015-07-22,113.34,48.0,1,1,45.76,0.0099,0.0536,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-90549,,SIREN:242900769,IT Services & Consulting,2015-06-15,114.55,48.0,1,0,114.55,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-90148,,SIREN:242900769,IT Hardware & Equipment,2015-06-15,114.55,48.0,1,0,114.55,0.0096,0.0525,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-92216,BOAMP:19-103545,SIREN:264400136,IT Services & Consulting,2015-06-16,114.52,48.0,1,1,48.65,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-92588,BOAMP:16-96174,SIREN:234400034,IT Services & Consulting,2015-10-08,110.78,12.0,0,1,12.35,0.1075,0.3018,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-94958,,SIREN:791052491,Telecom & Networks,2015-06-22,114.32,48.0,1,0,114.32,0.0114,0.0599,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-93928,,NAME:cte d agglomeration du choletais,Cloud & Infrastructure,2015-06-22,114.32,48.0,1,0,114.32,0.0096,0.0525,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-95100,BOAMP:19-105444,SIREN:247200132,Telecom & Networks,2015-06-22,114.32,48.0,1,1,48.59,0.0114,0.0599,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-95253,BOAMP:19-103545,SIREN:264400136,Cybersecurity,2015-06-22,114.32,48.0,1,1,48.46,0.0128,0.0655,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-95813,BOAMP:19-104228,SIREN:214401622,Software & Applications,2015-10-14,110.58,48.0,1,1,44.68,0.0176,0.0831,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-96106,BOAMP:19-103125,NAME:cnieg,IT Services & Consulting,2015-06-24,114.26,48.0,1,1,48.32,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-96786,,NAME:conseil general de la sarthe,IT Services & Consulting,2015-06-24,114.26,48.0,1,0,114.26,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-96870,BOAMP:19-136955,SIREN:244900015,IT Services & Consulting,2015-06-25,114.22,48.0,1,1,50.53,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-98976,BOAMP:17-44758,SIREN:110006012,Software & Applications,2015-06-29,114.09,24.0,0,1,25.82,0.0684,0.2216,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-100830,BOAMP:18-146639,SIREN:247200132,Unknown,2015-07-01,114.03,48.0,1,1,44.81,0.0099,0.0536,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-100455,BOAMP:19-156899,NAME:nantes metropole,Cybersecurity,2015-11-20,109.36,48.0,0,1,50.07,0.0178,0.0839,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-102510,,NAME:conseil general de la sarthe,Digital Workplace & Collaboration,2016-01-26,107.16,48.0,1,0,107.16,0.0111,0.0588,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-105085,BOAMP:19-106429,NAME:ccir pays de la loire,Software & Applications,2015-07-07,113.83,48.0,1,1,51.48,0.0117,0.0609,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-104125,BOAMP:19-110370,SIREN:214401093,Software & Applications,2015-07-08,113.8,48.0,0,1,48.36,0.0254,0.1088,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-107245,BOAMP:19-177021,SIREN:247200132,Software & Applications,2016-02-02,106.93,48.0,1,1,52.04,0.0207,0.0938,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-108955,BOAMP:19-105444,SIREN:247200132,Telecom & Networks,2015-07-13,113.63,48.0,1,1,47.9,0.0114,0.0599,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-108645,BOAMP:19-73211,SIREN:218502888,Telecom & Networks,2015-07-13,113.63,48.0,1,1,45.86,0.0117,0.0611,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-111481,BOAMP:19-59985,SIREN:264400136,Software & Applications,2015-07-20,113.4,48.0,1,1,44.91,0.0176,0.0831,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-111661,,NAME:inra formation permanente nationale,Software & Applications,2015-07-21,113.37,36.0,0,0,113.37,0.0417,0.1562,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-114783,BOAMP:19-103125,NAME:cnieg,IT Services & Consulting,2015-07-23,113.3,48.0,1,1,47.37,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-115709,BOAMP:19-187147,SIREN:214401846,IT Services & Consulting,2015-11-26,109.17,48.0,0,1,51.97,0.0269,0.1136,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-115988,BOAMP:19-85688,SIREN:244900015,Telecom & Networks,2015-07-27,113.17,48.0,0,1,52.43,0.0168,0.0802,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-115336,,NAME:d angers,IT Services & Consulting,2016-07-19,101.41,60.0,0,0,101.41,0.0113,0.0596,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-119589,,SIREN:214402158,Telecom & Networks,2015-08-03,112.94,48.0,1,0,112.94,0.0117,0.0611,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-119639,,SIREN:194401006,Telecom & Networks,2015-11-03,109.92,48.0,1,0,109.92,0.0114,0.0599,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-122609,BOAMP:21-25043,SIREN:214400269,Telecom & Networks,2015-12-18,108.44,60.0,0,1,62.22,0.0092,0.0508,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-90876,,SIREN:214401317,Telecom & Networks,2015-08-10,112.71,48.0,1,0,112.71,0.0114,0.0599,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-124226,BOAMP:19-71679,SIREN:227200029,Digital Workplace & Collaboration,2015-08-10,112.71,48.0,1,1,47.73,0.0096,0.0525,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-133200,,NAME:saelsi,Telecom & Networks,2015-08-31,112.02,6.0,0,0,112.02,0.0952,0.2781,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-134263,,SIREN:940022890,Telecom & Networks,2015-09-02,111.96,48.0,0,0,111.96,0.0164,0.0786,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-136371,,SIREN:285300018,Data & AI,2015-09-07,111.79,48.0,0,0,111.79,0.0139,0.0694,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-139094,,SIREN:288500010,Cybersecurity,2015-12-03,108.94,38.0,0,0,108.94,0.029,0.12,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-141361,BOAMP:19-174098,SIREN:234400034,IT Services & Consulting,2015-12-07,108.8,48.0,0,1,47.47,0.0262,0.1116,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-142353,BOAMP:20-2441,NAME:ville du mans,Telecom & Networks,2016-01-21,107.33,48.0,1,1,53.25,0.0132,0.0669,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-143083,,SIREN:264900390,Cybersecurity,2015-09-18,111.43,48.0,0,0,111.43,0.0183,0.0855,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-144405,,NAME:regie dept passages d eau de vendee,IT Services & Consulting,2015-09-22,111.3,48.0,1,0,111.3,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-146024,BOAMP:20-28749,SIREN:214401093,Telecom & Networks,2015-12-17,108.48,48.0,1,1,50.79,0.0114,0.0599,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-150393,,SIREN:794885913,Software & Applications,2015-10-05,110.87,12.0,0,0,110.87,0.1048,0.2968,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-153008,BOAMP:19-172734,NAME:ville du mans,Data & AI,2016-04-12,104.63,48.0,1,1,46.91,0.0111,0.0588,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-154566,BOAMP:20-4011,NAME:cnieg,IT Services & Consulting,2016-01-28,107.1,48.0,1,1,52.0,0.0215,0.0963,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-160688,BOAMP:20-8882,SIREN:532458809,IT Services & Consulting,2015-10-20,110.38,48.0,1,1,51.02,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-159244,BOAMP:16-63342,NAME:nantes metropole,Software & Applications,2015-10-23,110.28,12.0,0,1,11.7,0.1029,0.2932,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-164088,BOAMP:19-104228,SIREN:214401622,Cloud & Infrastructure,2015-10-28,110.12,48.0,1,1,44.22,0.0099,0.0536,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-164187,BOAMP:19-169855,SIREN:391722881,IT Services & Consulting,2015-10-28,110.12,48.0,1,1,48.49,0.0187,0.087,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-165050,BOAMP:16-81907,SIREN:244900015,IT Services & Consulting,2015-10-29,110.09,12.0,0,1,13.01,0.1094,0.3055,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-165845,,SIREN:214401200,Cybersecurity,2016-02-16,106.47,3.0,0,0,106.47,0.123,0.3303,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-168917,,NAME:sictom loir et sarthe,Software & Applications,2015-11-09,109.72,48.0,1,0,109.72,0.0181,0.0847,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-169809,BOAMP:19-165120,SIREN:264400136,Software & Applications,2015-11-09,109.72,48.0,1,1,47.67,0.0181,0.0847,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-171325,,SIREN:130031487,Telecom & Networks,2015-11-10,109.69,24.0,0,0,109.69,0.0475,0.1714,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-173700,,SIREN:214401432,Software & Applications,2015-11-17,109.46,36.0,0,0,109.46,0.0427,0.1587,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-174987,BOAMP:19-136955,SIREN:244900015,IT Services & Consulting,2015-11-18,109.43,48.0,1,1,45.73,0.0192,0.0887,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-175210,BOAMP:20-26585,NAME:nantes metropole,Cybersecurity,2016-02-25,106.18,48.0,1,1,47.93,0.0144,0.0715,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-175690,,NAME:cnieg,IT Services & Consulting,2016-02-23,106.24,24.0,0,0,106.24,0.0783,0.2432,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-177015,,NAME:conseil general de loire atlantique,Telecom & Networks,2016-04-28,104.11,48.0,0,0,104.11,0.0188,0.0872,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-178728,BOAMP:19-177021,SIREN:247200132,Software & Applications,2016-03-14,105.58,48.0,1,1,50.69,0.0207,0.0938,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-179034,,NAME:c h s de la sarthe,Data & AI,2015-11-27,109.13,48.0,0,0,109.13,0.0142,0.0708,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-179747,BOAMP:19-165120,SIREN:264400136,Software & Applications,2015-11-27,109.13,48.0,1,1,47.08,0.0181,0.0847,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-178791,BOAMP:20-12070,NAME:nantes metropole,Cybersecurity,2015-11-30,109.03,48.0,0,1,49.87,0.0178,0.0839,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
BOAMP:15-182957,BOAMP:19-165120,SIREN:264400136,Software & Applications,2015-12-04,108.9,48.0,1,1,46.85,0.0181,0.0847,Low,LogNormal AFT,Proxy BOAMP renewal event from algorithmic linking; not manually validated yet.
